MatchID,Season,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeCorners,AwayCorners,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,HadStatError,HomeWin,AwayWin,Draw,Result,HomePoints,AwayPoints,ShotsDiff,ShotsOnTargetDiff,CornersDiff,FoulsDiff,YellowCardsDiff,RedCardsDiff,GoalDiff,HalfTimeGoalDiff,TotalGoals,HomeShotAccuracy,HomeConversion,AwayShotAccuracy,AwayConversion,ShotAccuracyDiff
87,2000/01,2000-10-14,Sunderland,Chelsea,1,0,H,0,0,D,16.0,11.0,11.0,2.0,5,0,12,18,0,1,1,1,False,1,0,0,HomeWin,3,0,5.0,9.0,5,-6,-1,0,1,0,1,0.6875,0.09090909090909091,0.18181818181818182,0.0,0.5056818181818181
88,2000/01,2000-10-15,Derby,Liverpool,0,4,A,0,1,A,6.0,16.0,0.0,11.0,4,3,18,13,1,1,0,0,False,0,1,0,AwayWin,0,3,-10.0,-11.0,1,5,0,0,-4,-1,4,0.0,,0.6875,0.36363636363636365,-0.6875
89,2000/01,2000-10-16,Middlesbrough,Newcastle,1,3,A,0,1,A,8.0,15.0,2.0,8.0,6,6,8,13,2,1,0,0,False,0,1,0,AwayWin,0,3,-7.0,-6.0,0,-5,1,0,-2,-1,4,0.25,0.5,0.5333333333333333,0.375,-0.2833333333333333
90,2000/01,2000-10-21,Bradford,Ipswich,0,2,A,0,1,A,7.0,12.0,3.0,3.0,9,1,15,14,1,0,0,0,False,0,1,0,AwayWin,0,3,-5.0,0.0,8,1,1,0,-2,-1,2,0.42857142857142855,0.0,0.25,0.6666666666666666,0.17857142857142855
91,2000/01,2000-10-21,Charlton,Middlesbrough,1,0,H,0,0,D,5.0,8.0,2.0,6.0,5,6,11,19,2,2,0,0,False,1,0,0,HomeWin,3,0,-3.0,-4.0,-1,-8,0,0,1,0,1,0.4,0.5,0.75,0.0,-0.35
92,2000/01,2000-10-21,Chelsea,Coventry,6,1,H,2,0,H,33.0,3.0,19.0,3.0,10,0,6,8,0,1,0,1,False,1,0,0,HomeWin,3,0,30.0,16.0,10,-2,-1,-1,5,2,7,0.5757575757575758,0.3157894736842105,1.0,0.3333333333333333,-0.4242424242424242
93,2000/01,2000-10-21,Liverpool,Leicester,1,0,H,0,0,D,24.0,8.0,11.0,3.0,10,9,8,10,1,2,0,0,False,1,0,0,HomeWin,3,0,16.0,8.0,1,-2,-1,0,1,0,1,0.4583333333333333,0.09090909090909091,0.375,0.0,0.08333333333333331
94,2000/01,2000-10-21,Man United,Leeds,3,0,H,1,0,H,26.0,5.0,14.0,0.0,12,4,9,18,0,2,0,0,False,1,0,0,HomeWin,3,0,21.0,14.0,8,-9,-2,0,3,1,3,0.5384615384615384,0.21428571428571427,0.0,,0.5384615384615384
95,2000/01,2000-10-21,Newcastle,Everton,0,1,A,0,0,D,11.0,9.0,4.0,4.0,5,4,9,12,1,3,0,0,False,0,1,0,AwayWin,0,3,2.0,0.0,1,-3,-2,0,-1,0,1,0.36363636363636365,0.0,0.4444444444444444,0.25,-0.08080808080808077
96,2000/01,2000-10-21,Tottenham,Derby,3,1,H,2,1,H,18.0,8.0,8.0,7.0,7,4,9,16,1,2,0,0,False,1,0,0,HomeWin,3,0,10.0,1.0,3,-7,-1,0,2,1,4,0.4444444444444444,0.375,0.875,0.14285714285714285,-0.4305555555555556
97,2000/01,2000-10-21,West Ham,Arsenal,1,2,A,0,2,A,11.0,13.0,3.0,5.0,5,4,15,11,1,0,0,0,False,0,1,0,AwayWin,0,3,-2.0,-2.0,1,4,1,0,-1,-2,3,0.2727272727272727,0.3333333333333333,0.38461538461538464,0.4,-0.11188811188811193
98,2000/01,2000-10-22,Aston Villa,Sunderland,0,0,D,0,0,D,17.0,7.0,4.0,3.0,7,3,11,17,1,3,0,0,False,0,0,1,Draw,1,1,10.0,1.0,4,-6,-2,0,0,0,0,0.23529411764705882,0.0,0.42857142857142855,0.0,-0.19327731092436973
99,2000/01,2000-10-23,Southampton,Man City,0,2,A,0,1,A,19.0,11.0,6.0,4.0,9,3,10,15,1,2,0,0,False,0,1,0,AwayWin,0,3,8.0,2.0,6,-5,-1,0,-2,-1,2,0.3157894736842105,0.0,0.36363636363636365,0.5,-0.04784688995215314
100,2000/01,2000-10-28,Arsenal,Man City,5,0,H,1,0,H,22.0,6.0,14.0,2.0,10,4,6,13,0,3,0,1,False,1,0,0,HomeWin,3,0,16.0,12.0,6,-7,-3,-1,5,1,5,0.6363636363636364,0.35714285714285715,0.3333333333333333,0.0,0.30303030303030304
101,2000/01,2000-10-28,Aston Villa,Charlton,2,1,H,2,0,H,12.0,7.0,7.0,4.0,9,6,13,11,3,2,0,0,False,1,0,0,HomeWin,3,0,5.0,3.0,3,2,1,0,1,2,3,0.5833333333333334,0.2857142857142857,0.5714285714285714,0.25,0.011904761904761973
102,2000/01,2000-10-28,Chelsea,Tottenham,3,0,H,2,0,H,9.0,6.0,7.0,3.0,2,3,12,14,3,3,0,0,False,1,0,0,HomeWin,3,0,3.0,4.0,-1,-2,0,0,3,2,3,0.7777777777777778,0.42857142857142855,0.5,0.0,0.2777777777777778
103,2000/01,2000-10-28,Ipswich,Middlesbrough,2,1,H,2,0,H,19.0,7.0,11.0,3.0,6,1,8,17,0,2,0,0,False,1,0,0,HomeWin,3,0,12.0,8.0,5,-9,-2,0,1,2,3,0.5789473684210527,0.18181818181818182,0.42857142857142855,0.3333333333333333,0.1503759398496241
104,2000/01,2000-10-28,Leicester,Derby,2,1,H,1,1,D,9.0,7.0,5.0,2.0,7,3,9,18,0,3,0,0,False,1,0,0,HomeWin,3,0,2.0,3.0,4,-9,-3,0,1,0,3,0.5555555555555556,0.4,0.2857142857142857,0.5,0.2698412698412699
105,2000/01,2000-10-28,Man United,Southampton,5,0,H,2,0,H,16.0,12.0,8.0,5.0,7,7,5,9,0,0,0,0,False,1,0,0,HomeWin,3,0,4.0,3.0,0,-4,0,0,5,2,5,0.5,0.625,0.4166666666666667,0.0,0.08333333333333331
106,2000/01,2000-10-28,Sunderland,Coventry,1,0,H,0,0,D,11.0,10.0,7.0,4.0,1,3,17,10,2,2,0,0,False,1,0,0,HomeWin,3,0,1.0,3.0,-2,7,0,0,1,0,1,0.6363636363636364,0.14285714285714285,0.4,0.0,0.23636363636363633
107,2000/01,2000-10-28,West Ham,Newcastle,1,0,H,0,0,D,11.0,12.0,4.0,5.0,3,8,15,10,3,2,0,0,False,1,0,0,HomeWin,3,0,-1.0,-1.0,-5,5,1,0,1,0,1,0.36363636363636365,0.25,0.4166666666666667,0.0,-0.05303030303030304
108,2000/01,2000-10-29,Bradford,Leeds,1,1,D,1,0,H,11.0,12.0,6.0,9.0,5,9,15,15,3,4,0,0,False,0,0,1,Draw,1,1,-1.0,-3.0,-4,0,-1,0,0,1,2,0.5454545454545454,0.16666666666666666,0.75,0.1111111111111111,-0.20454545454545459
109,2000/01,2000-10-29,Liverpool,Everton,3,1,H,1,1,D,10.0,9.0,8.0,7.0,9,6,10,10,0,1,0,1,False,1,0,0,HomeWin,3,0,1.0,1.0,3,0,-1,-1,2,0,4,0.8,0.375,0.7777777777777778,0.14285714285714285,0.022222222222222254
110,2000/01,2000-11-04,Charlton,Bradford,2,0,H,2,0,H,11.0,12.0,7.0,8.0,3,6,10,20,0,1,0,1,False,1,0,0,HomeWin,3,0,-1.0,-1.0,-3,-10,-1,-1,2,2,2,0.6363636363636364,0.2857142857142857,0.6666666666666666,0.0,-0.030303030303030276
111,2000/01,2000-11-04,Coventry,Man United,1,2,A,0,2,A,4.0,11.0,2.0,6.0,3,9,17,8,1,1,0,0,False,0,1,0,AwayWin,0,3,-7.0,-4.0,-6,9,0,0,-1,-2,3,0.5,0.5,0.5454545454545454,0.3333333333333333,-0.045454545454545414
112,2000/01,2000-11-04,Leeds,Liverpool,4,3,H,1,2,A,10.0,14.0,7.0,8.0,7,7,18,18,1,4,0,0,False,1,0,0,HomeWin,3,0,-4.0,-1.0,0,0,-3,0,1,-1,7,0.7,0.5714285714285714,0.5714285714285714,0.375,0.12857142857142856
113,2000/01,2000-11-04,Man City,Leicester,0,1,A,0,0,D,14.0,3.0,3.0,2.0,9,4,12,14,1,2,0,0,False,0,1,0,AwayWin,0,3,11.0,1.0,5,-2,-1,0,-1,0,1,0.21428571428571427,0.0,0.6666666666666666,0.5,-0.45238095238095233
114,2000/01,2000-11-04,Middlesbrough,Arsenal,0,1,A,0,1,A,4.0,11.0,3.0,8.0,5,8,10,11,1,1,1,0,False,0,1,0,AwayWin,0,3,-7.0,-5.0,-3,-1,0,1,-1,-1,1,0.75,0.0,0.7272727272727273,0.125,0.022727272727272707
115,2000/01,2000-11-04,Newcastle,Ipswich,2,1,H,1,1,D,11.0,8.0,6.0,5.0,7,4,13,7,1,0,0,0,False,1,0,0,HomeWin,3,0,3.0,1.0,3,6,1,0,1,0,3,0.5454545454545454,0.3333333333333333,0.625,0.2,-0.07954545454545459
116,2000/01,2000-11-04,Southampton,Chelsea,3,2,H,2,0,H,10.0,9.0,4.0,4.0,7,7,16,11,4,2,0,0,False,1,0,0,HomeWin,3,0,1.0,0.0,0,5,2,0,1,2,5,0.4,0.75,0.4444444444444444,0.5,-0.0444444444444444
117,2000/01,2000-11-04,Tottenham,Sunderland,2,1,H,1,0,H,11.0,12.0,6.0,3.0,8,7,18,9,1,0,1,0,False,1,0,0,HomeWin,3,0,-1.0,3.0,1,9,1,1,1,1,3,0.5454545454545454,0.3333333333333333,0.25,0.3333333333333333,0.2954545454545454
118,2000/01,2000-11-05,Everton,Aston Villa,0,1,A,0,0,D,14.0,4.0,6.0,1.0,6,2,17,23,3,2,0,0,False,0,1,0,AwayWin,0,3,10.0,5.0,4,-6,1,0,-1,0,1,0.42857142857142855,0.0,0.25,1.0,0.17857142857142855
119,2000/01,2000-11-06,Derby,West Ham,0,0,D,0,0,D,14.0,6.0,2.0,6.0,6,1,14,18,1,1,0,0,False,0,0,1,Draw,1,1,8.0,-4.0,5,-4,0,0,0,0,0,0.14285714285714285,0.0,1.0,0.0,-0.8571428571428572
120,2000/01,2000-11-11,Arsenal,Derby,0,0,D,0,0,D,15.0,9.0,9.0,2.0,10,0,12,13,0,2,0,0,False,0,0,1,Draw,1,1,6.0,7.0,10,-1,-2,0,0,0,0,0.6,0.0,0.2222222222222222,0.0,0.37777777777777777
121,2000/01,2000-11-11,Aston Villa,Tottenham,2,0,H,1,0,H,11.0,3.0,6.0,2.0,10,1,15,13,0,3,0,0,False,1,0,0,HomeWin,3,0,8.0,4.0,9,2,-3,0,2,1,2,0.5454545454545454,0.3333333333333333,0.6666666666666666,0.0,-0.12121212121212122
122,2000/01,2000-11-11,Bradford,Everton,0,1,A,0,0,D,11.0,9.0,6.0,4.0,3,3,8,18,1,2,0,0,False,0,1,0,AwayWin,0,3,2.0,2.0,0,-10,-1,0,-1,0,1,0.5454545454545454,0.0,0.4444444444444444,0.25,0.101010101010101
123,2000/01,2000-11-11,Ipswich,Charlton,2,0,H,0,0,D,30.0,7.0,13.0,4.0,13,3,8,12,0,2,0,0,False,1,0,0,HomeWin,3,0,23.0,9.0,10,-4,-2,0,2,0,2,0.43333333333333335,0.15384615384615385,0.5714285714285714,0.0,-0.13809523809523805
124,2000/01,2000-11-11,Leicester,Newcastle,1,1,D,0,0,D,8.0,7.0,4.0,1.0,0,3,7,8,1,1,0,0,False,0,0,1,Draw,1,1,1.0,3.0,-3,-1,0,0,0,0,2,0.5,0.25,0.14285714285714285,1.0,0.35714285714285715
125,2000/01,2000-11-11,Man United,Middlesbrough,2,1,H,0,1,A,18.0,5.0,11.0,1.0,10,0,5,10,0,0,0,0,False,1,0,0,HomeWin,3,0,13.0,10.0,10,-5,0,0,1,-1,3,0.6111111111111112,0.18181818181818182,0.2,1.0,0.41111111111111115
126,2000/01,2000-11-11,Sunderland,Southampton,2,2,D,1,1,D,11.0,10.0,5.0,5.0,7,4,13,21,1,1,0,0,False,0,0,1,Draw,1,1,1.0,0.0,3,-8,0,0,0,0,4,0.45454545454545453,0.4,0.5,0.4,-0.04545454545454547
127,2000/01,2000-11-11,West Ham,Man City,4,1,H,0,1,A,22.0,10.0,11.0,5.0,7,5,7,7,1,1,0,0,False,1,0,0,HomeWin,3,0,12.0,6.0,2,0,0,0,3,-1,5,0.5,0.36363636363636365,0.5,0.2,0.0
128,2000/01,2000-11-12,Chelsea,Leeds,1,1,D,0,0,D,12.0,11.0,7.0,3.0,3,2,19,24,4,4,0,0,False,0,0,1,Draw,1,1,1.0,4.0,1,-5,0,0,0,0,2,0.5833333333333334,0.14285714285714285,0.2727272727272727,0.3333333333333333,0.31060606060606066
129,2000/01,2000-11-12,Liverpool,Coventry,4,1,H,1,0,H,19.0,10.0,13.0,5.0,7,1,10,12,1,0,0,0,False,1,0,0,HomeWin,3,0,9.0,8.0,6,-2,1,0,3,1,5,0.6842105263157895,0.3076923076923077,0.5,0.2,0.1842105263157895
130,2000/01,2000-11-18,Charlton,Chelsea,2,0,H,1,0,H,10.0,13.0,6.0,3.0,4,5,18,22,2,3,0,0,False,1,0,0,HomeWin,3,0,-3.0,3.0,-1,-4,-1,0,2,1,2,0.6,0.3333333333333333,0.23076923076923078,0.0,0.3692307692307692
131,2000/01,2000-11-18,Derby,Bradford,2,0,H,0,0,D,7.0,7.0,3.0,4.0,2,4,10,18,3,1,0,0,False,1,0,0,HomeWin,3,0,0.0,-1.0,-2,-8,2,0,2,0,2,0.42857142857142855,0.6666666666666666,0.5714285714285714,0.0,-0.14285714285714285
132,2000/01,2000-11-18,Everton,Arsenal,2,0,H,0,0,D,4.0,4.0,2.0,2.0,3,5,20,12,3,1,0,0,False,1,0,0,HomeWin,3,0,0.0,0.0,-2,8,2,0,2,0,2,0.5,1.0,0.5,0.0,0.0
133,2000/01,2000-11-18,Leeds,West Ham,0,1,A,0,1,A,15.0,4.0,6.0,3.0,2,2,14,19,1,1,0,0,False,0,1,0,AwayWin,0,3,11.0,3.0,0,-5,0,0,-1,-1,1,0.4,0.0,0.75,0.3333333333333333,-0.35
134,2000/01,2000-11-18,Man City,Man United,0,1,A,0,1,A,10.0,8.0,4.0,4.0,10,11,13,8,3,1,0,0,False,0,1,0,AwayWin,0,3,2.0,0.0,-1,5,2,0,-1,-1,1,0.4,0.0,0.5,0.25,-0.09999999999999998
135,2000/01,2000-11-18,Middlesbrough,Leicester,0,3,A,0,2,A,11.0,9.0,4.0,7.0,6,2,8,12,3,1,0,0,False,0,1,0,AwayWin,0,3,2.0,-3.0,4,-4,2,0,-3,-2,3,0.36363636363636365,0.0,0.7777777777777778,0.42857142857142855,-0.41414141414141414
136,2000/01,2000-11-18,Newcastle,Sunderland,1,2,A,1,0,H,19.0,9.0,9.0,6.0,1,4,17,26,1,3,0,0,False,0,1,0,AwayWin,0,3,10.0,3.0,-3,-9,-2,0,-1,1,3,0.47368421052631576,0.1111111111111111,0.6666666666666666,0.3333333333333333,-0.19298245614035087
137,2000/01,2000-11-18,Southampton,Aston Villa,2,0,H,2,0,H,7.0,9.0,3.0,3.0,3,3,10,10,0,0,0,0,False,1,0,0,HomeWin,3,0,-2.0,0.0,0,0,0,0,2,2,2,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.0,0.09523809523809523
138,2000/01,2000-11-19,Tottenham,Liverpool,2,1,H,2,1,H,6.0,9.0,4.0,4.0,6,5,11,13,1,2,0,0,False,1,0,0,HomeWin,3,0,-3.0,0.0,1,-2,-1,0,1,1,3,0.6666666666666666,0.5,0.4444444444444444,0.25,0.2222222222222222
139,2000/01,2000-11-20,Coventry,Ipswich,0,1,A,0,0,D,12.0,10.0,5.0,4.0,5,5,10,12,1,1,0,0,False,0,1,0,AwayWin,0,3,2.0,1.0,0,-2,0,0,-1,0,1,0.4166666666666667,0.0,0.4,0.25,0.016666666666666663
140,2000/01,2000-11-25,Charlton,Sunderland,0,1,A,0,0,D,10.0,8.0,2.0,3.0,7,8,16,16,0,1,0,0,False,0,1,0,AwayWin,0,3,2.0,-1.0,-1,0,-1,0,-1,0,1,0.2,0.0,0.375,0.3333333333333333,-0.175
141,2000/01,2000-11-25,Coventry,Aston Villa,1,1,D,0,1,A,10.0,7.0,2.0,4.0,6,1,9,19,1,2,0,0,False,0,0,1,Draw,1,1,3.0,-2.0,5,-10,-1,0,0,-1,2,0.2,0.5,0.5714285714285714,0.25,-0.3714285714285714
142,2000/01,2000-11-25,Derby,Man United,0,3,A,0,0,D,1.0,12.0,0.0,7.0,3,9,12,12,2,1,0,0,False,0,1,0,AwayWin,0,3,-11.0,-7.0,-6,0,1,0,-3,0,3,0.0,,0.5833333333333334,0.42857142857142855,-0.5833333333333334
143,2000/01,2000-11-25,Everton,Chelsea,2,1,H,0,1,A,11.0,10.0,5.0,6.0,1,4,11,18,0,3,0,1,False,1,0,0,HomeWin,3,0,1.0,-1.0,-3,-7,-3,-1,1,-1,3,0.45454545454545453,0.4,0.6,0.16666666666666666,-0.14545454545454545
144,2000/01,2000-11-25,Man City,Ipswich,2,3,A,0,2,A,9.0,11.0,4.0,4.0,6,5,8,5,0,2,0,0,False,0,1,0,AwayWin,0,3,-2.0,0.0,1,3,-2,0,-1,-2,5,0.4444444444444444,0.5,0.36363636363636365,0.75,0.08080808080808077
145,2000/01,2000-11-25,Middlesbrough,Bradford,2,2,D,0,2,A,14.0,9.0,9.0,5.0,6,4,17,18,0,2,1,0,False,0,0,1,Draw,1,1,5.0,4.0,2,-1,-2,1,0,-2,4,0.6428571428571429,0.2222222222222222,0.5555555555555556,0.4,0.08730158730158732
146,2000/01,2000-11-25,Southampton,West Ham,2,3,A,1,2,A,10.0,14.0,5.0,8.0,6,10,12,10,1,2,0,0,False,0,1,0,AwayWin,0,3,-4.0,-3.0,-4,2,-1,0,-1,-1,5,0.5,0.4,0.5714285714285714,0.375,-0.0714285714285714
147,2000/01,2000-11-25,Tottenham,Leicester,3,0,H,2,0,H,15.0,11.0,7.0,5.0,5,8,21,15,1,3,0,1,False,1,0,0,HomeWin,3,0,4.0,2.0,-3,6,-2,-1,3,2,3,0.4666666666666667,0.42857142857142855,0.45454545454545453,0.0,0.012121212121212144
148,2000/01,2000-11-26,Leeds,Arsenal,1,0,H,0,0,D,12.0,9.0,6.0,3.0,8,4,19,22,1,7,0,0,False,1,0,0,HomeWin,3,0,3.0,3.0,4,-3,-6,0,1,0,1,0.5,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666669
149,2000/01,2000-11-26,Newcastle,Liverpool,2,1,H,1,0,H,9.0,13.0,6.0,9.0,5,11,17,15,3,2,0,0,False,1,0,0,HomeWin,3,0,-4.0,-3.0,-6,2,1,0,1,1,3,0.6666666666666666,0.3333333333333333,0.6923076923076923,0.1111111111111111,-0.02564102564102566
150,2000/01,2000-12-02,Arsenal,Southampton,1,0,H,0,0,D,24.0,7.0,12.0,5.0,16,8,14,15,0,2,0,0,False,1,0,0,HomeWin,3,0,17.0,7.0,8,-1,-2,0,1,0,1,0.5,0.08333333333333333,0.7142857142857143,0.0,-0.2142857142857143
151,2000/01,2000-12-02,Aston Villa,Newcastle,1,1,D,1,0,H,8.0,9.0,4.0,5.0,8,2,11,12,2,1,0,0,False,0,0,1,Draw,1,1,-1.0,-1.0,6,-1,1,0,0,1,2,0.5,0.25,0.5555555555555556,0.2,-0.05555555555555558
152,2000/01,2000-12-02,Bradford,Coventry,2,1,H,0,0,D,10.0,13.0,6.0,7.0,9,8,11,12,3,2,0,0,False,1,0,0,HomeWin,3,0,-3.0,-1.0,1,-1,1,0,1,0,3,0.6,0.3333333333333333,0.5384615384615384,0.14285714285714285,0.06153846153846154
153,2000/01,2000-12-02,Ipswich,Derby,0,1,A,0,1,A,11.0,3.0,5.0,3.0,6,1,13,13,1,1,0,0,False,0,1,0,AwayWin,0,3,8.0,2.0,5,0,0,0,-1,-1,1,0.45454545454545453,0.0,1.0,0.3333333333333333,-0.5454545454545454
154,2000/01,2000-12-02,Leicester,Leeds,3,1,H,3,0,H,8.0,12.0,5.0,4.0,0,6,10,7,1,2,0,1,False,1,0,0,HomeWin,3,0,-4.0,1.0,-6,3,-1,-1,2,3,4,0.625,0.6,0.3333333333333333,0.25,0.2916666666666667
155,2000/01,2000-12-02,Liverpool,Charlton,3,0,H,1,0,H,13.0,7.0,3.0,2.0,6,5,10,9,1,1,0,0,False,1,0,0,HomeWin,3,0,6.0,1.0,1,1,0,0,3,1,3,0.23076923076923078,1.0,0.2857142857142857,0.0,-0.054945054945054916
156,2000/01,2000-12-02,Man United,Tottenham,2,0,H,1,0,H,16.0,5.0,8.0,3.0,7,5,7,8,2,1,0,0,False,1,0,0,HomeWin,3,0,11.0,5.0,2,-1,1,0,2,1,2,0.5,0.25,0.6,0.0,-0.09999999999999998
157,2000/01,2000-12-02,West Ham,Middlesbrough,1,0,H,1,0,H,14.0,5.0,6.0,3.0,7,5,17,19,1,4,0,1,False,1,0,0,HomeWin,3,0,9.0,3.0,2,-2,-3,-1,1,1,1,0.42857142857142855,0.16666666666666666,0.6,0.0,-0.17142857142857143
158,2000/01,2000-12-03,Chelsea,Man City,2,1,H,2,0,H,9.0,11.0,7.0,5.0,7,10,9,12,2,0,0,0,False,1,0,0,HomeWin,3,0,-2.0,2.0,-3,-3,2,0,1,2,3,0.7777777777777778,0.2857142857142857,0.45454545454545453,0.2,0.32323232323232326
159,2000/01,2000-12-04,Sunderland,Everton,2,0,H,1,0,H,24.0,7.0,11.0,2.0,8,4,16,23,0,3,0,0,False,1,0,0,HomeWin,3,0,17.0,9.0,4,-7,-3,0,2,1,2,0.4583333333333333,0.18181818181818182,0.2857142857142857,0.0,0.17261904761904762
160,2000/01,2000-12-09,Arsenal,Newcastle,5,0,H,2,0,H,15.0,3.0,10.0,1.0,5,2,10,11,0,3,0,0,False,1,0,0,HomeWin,3,0,12.0,9.0,3,-1,-3,0,5,2,5,0.6666666666666666,0.5,0.3333333333333333,0.0,0.3333333333333333
161,2000/01,2000-12-09,Bradford,Tottenham,3,3,D,1,2,A,13.0,6.0,6.0,4.0,7,2,6,16,2,0,0,0,False,0,0,1,Draw,1,1,7.0,2.0,5,-10,2,0,0,-1,6,0.46153846153846156,0.5,0.6666666666666666,0.75,-0.20512820512820507
162,2000/01,2000-12-09,Charlton,Man United,3,3,D,1,2,A,15.0,15.0,8.0,8.0,9,6,6,10,0,1,0,0,False,0,0,1,Draw,1,1,0.0,0.0,3,-4,-1,0,0,-1,6,0.5333333333333333,0.375,0.5333333333333333,0.375,0.0
163,2000/01,2000-12-09,Chelsea,Derby,4,1,H,3,0,H,19.0,5.0,10.0,3.0,3,6,8,14,0,0,0,0,False,1,0,0,HomeWin,3,0,14.0,7.0,-3,-6,0,0,3,3,5,0.5263157894736842,0.4,0.6,0.3333333333333333,-0.0736842105263158
164,2000/01,2000-12-09,Man City,Everton,5,0,H,3,0,H,13.0,14.0,9.0,4.0,5,13,12,12,0,1,0,0,False,1,0,0,HomeWin,3,0,-1.0,5.0,-8,0,-1,0,5,3,5,0.6923076923076923,0.5555555555555556,0.2857142857142857,0.0,0.4065934065934066
165,2000/01,2000-12-09,Southampton,Leeds,1,0,H,1,0,H,12.0,13.0,3.0,5.0,2,10,13,15,3,4,1,0,False,1,0,0,HomeWin,3,0,-1.0,-2.0,-8,-2,-1,1,1,1,1,0.25,0.3333333333333333,0.38461538461538464,0.0,-0.13461538461538464
166,2000/01,2000-12-09,Sunderland,Middlesbrough,1,0,H,0,0,D,8.0,8.0,5.0,5.0,5,3,22,21,1,3,0,0,False,1,0,0,HomeWin,3,0,0.0,0.0,2,1,-2,0,1,0,1,0.625,0.2,0.625,0.0,0.0
167,2000/01,2000-12-09,West Ham,Aston Villa,1,1,D,1,1,D,13.0,15.0,5.0,4.0,4,4,14,15,1,3,0,0,False,0,0,1,Draw,1,1,-2.0,1.0,0,-1,-2,0,0,0,2,0.38461538461538464,0.2,0.26666666666666666,0.25,0.11794871794871797
168,2000/01,2000-12-10,Coventry,Leicester,1,0,H,1,0,H,12.0,6.0,5.0,1.0,8,10,11,15,0,1,0,0,False,1,0,0,HomeWin,3,0,6.0,4.0,-2,-4,-1,0,1,1,1,0.4166666666666667,0.2,0.16666666666666666,0.0,0.25
169,2000/01,2000-12-10,Liverpool,Ipswich,0,1,A,0,1,A,14.0,11.0,5.0,6.0,8,5,12,14,1,3,0,0,False,0,1,0,AwayWin,0,3,3.0,-1.0,3,-2,-2,0,-1,-1,1,0.35714285714285715,0.0,0.5454545454545454,0.16666666666666666,-0.18831168831168826
170,2000/01,2000-12-16,Aston Villa,Man City,2,2,D,0,0,D,10.0,9.0,5.0,4.0,5,4,8,16,2,1,1,0,False,0,0,1,Draw,1,1,1.0,1.0,1,-8,1,1,0,0,4,0.5,0.4,0.4444444444444444,0.5,0.05555555555555558
171,2000/01,2000-12-16,Derby,Coventry,1,0,H,1,0,H,4.0,14.0,3.0,5.0,3,5,17,10,1,3,0,0,False,1,0,0,HomeWin,3,0,-10.0,-2.0,-2,7,-2,0,1,1,1,0.75,0.3333333333333333,0.35714285714285715,0.0,0.39285714285714285
172,2000/01,2000-12-16,Everton,West Ham,1,1,D,0,0,D,15.0,9.0,5.0,4.0,9,7,10,7,1,2,0,0,False,0,0,1,Draw,1,1,6.0,1.0,2,3,-1,0,0,0,2,0.3333333333333333,0.2,0.4444444444444444,0.25,-0.1111111111111111
173,2000/01,2000-12-16,Ipswich,Southampton,3,1,H,0,1,A,15.0,13.0,7.0,4.0,6,1,11,12,1,2,0,0,False,1,0,0,HomeWin,3,0,2.0,3.0,5,-1,-1,0,2,-1,4,0.4666666666666667,0.42857142857142855,0.3076923076923077,0.25,0.15897435897435896
174,2000/01,2000-12-16,Leeds,Sunderland,2,0,H,1,0,H,17.0,17.0,8.0,6.0,8,5,16,20,3,4,0,0,False,1,0,0,HomeWin,3,0,0.0,2.0,3,-4,-1,0,2,1,2,0.47058823529411764,0.25,0.35294117647058826,0.0,0.11764705882352938
175,2000/01,2000-12-16,Leicester,Charlton,3,1,H,1,1,D,9.0,12.0,5.0,8.0,5,5,11,16,1,2,0,0,False,1,0,0,HomeWin,3,0,-3.0,-3.0,0,-5,-1,0,2,0,4,0.5555555555555556,0.6,0.6666666666666666,0.125,-0.11111111111111105
176,2000/01,2000-12-16,Middlesbrough,Chelsea,1,0,H,0,0,D,7.0,9.0,4.0,3.0,3,5,14,16,0,2,0,0,False,1,0,0,HomeWin,3,0,-2.0,1.0,-2,-2,-2,0,1,0,1,0.5714285714285714,0.25,0.3333333333333333,0.0,0.23809523809523808
177,2000/01,2000-12-16,Newcastle,Bradford,2,1,H,1,0,H,17.0,7.0,6.0,3.0,4,3,16,17,0,2,0,0,False,1,0,0,HomeWin,3,0,10.0,3.0,1,-1,-2,0,1,1,3,0.35294117647058826,0.3333333333333333,0.42857142857142855,0.3333333333333333,-0.07563025210084029
178,2000/01,2000-12-17,Man United,Liverpool,0,1,A,0,1,A,6.0,9.0,4.0,4.0,9,2,10,11,1,0,1,0,False,0,1,0,AwayWin,0,3,-3.0,0.0,7,-1,1,1,-1,-1,1,0.6666666666666666,0.0,0.4444444444444444,0.25,0.2222222222222222
179,2000/01,2000-12-18,Tottenham,Arsenal,1,1,D,1,0,H,8.0,17.0,4.0,10.0,3,7,20,14,2,1,0,0,False,0,0,1,Draw,1,1,-9.0,-6.0,-4,6,1,0,0,1,2,0.5,0.25,0.5882352941176471,0.1,-0.08823529411764708
